id_student,code_module,code_presentation,total_assessments_submitted,overall_avg_score,overall_avg_days_late,total_failed_assessments,weighted_avg_score
617201,FFF,2014B,12,74.75,-40.0,0,74.75
617225,BBB,2014B,11,90.9090909090909,1.0909090909090908,0,88.13
617238,GGG,2014B,5,74.8,-38.2,0,
617249,DDD,2014J,4,49.75,2.0,1,35.1
617265,DDD,2014B,1,53.0,-1.0,0,53.0
617287,BBB,2014B,9,57.666666666666664,9.444444444444445,1,46.55102040816327
617296,BBB,2014B,4,80.25,2.75,0,64.66666666666667
617297,BBB,2014B,5,79.4,3.4,0,69.88372093023256
617297,BBB,2014J,4,82.25,2.0,0,75.46153846153847
617309,EEE,2014J,1,53.0,0.0,0,53.0
617318,FFF,2014B,12,87.83333333333333,-58.75,0,90.75
617327,CCC,2014J,2,24.5,11.5,2,21.35483870967742
617327,DDD,2014B,7,53.142857142857146,1.7142857142857142,2,50.725
617331,CCC,2014B,1,60.0,2.0,0,60.0
617332,FFF,2014J,1,68.0,0.0,0,68.0
617343,FFF,2014B,4,76.0,-47.75,0,75.0
617348,CCC,2014B,9,85.0,0.875,0,77.095
617355,CCC,2014B,9,84.0,1.0,0,81.41
617355,EEE,2014B,4,83.0,0.0,0,82.04
617358,FFF,2014B,6,90.83333333333333,-97.16666666666667,0,87.0
617365,CCC,2014B,8,93.375,0.8571428571428571,0,83.64646464646465
617365,EEE,2014B,4,88.75,1.5,0,88.36
617382,FFF,2014B,12,87.91666666666667,-58.416666666666664,0,85.0
617391,GGG,2014B,9,78.22222222222223,-32.0,0,
617416,CCC,2014B,9,56.77777777777778,1.0,1,61.635
617418,CCC,2014J,2,39.0,1.0,1,49.81818181818182
617418,EEE,2014B,3,81.66666666666667,0.0,0,80.94444444444444
617436,FFF,2014J,4,77.5,-49.0,0,74.0
617437,FFF,2014B,3,82.33333333333333,-0.3333333333333333,0,82.5
617442,DDD,2014B,5,82.8,-0.4,0,71.578125
617455,EEE,2014B,3,65.33333333333333,13.666666666666666,0,61.55555555555556
617470,GGG,2014B,9,92.22222222222223,-25.11111111111111,0,
617472,BBB,2013J,11,76.9090909090909,0.5454545454545454,0,68.64
617521,BBB,2014J,5,80.0,-3.8,0,77.5
617525,BBB,2014J,5,81.4,-7.6,0,79.05
617530,BBB,2014J,5,68.6,0.4,0,59.0
617531,EEE,2014B,4,67.0,0.0,0,67.36
617534,FFF,2014B,12,77.75,-43.166666666666664,0,79.5
617535,FFF,2014B,1,36.0,0.0,1,36.0
617543,FFF,2014B,4,71.75,-90.0,0,61.0
617556,BBB,2014B,1,65.0,-1.0,0,65.0
617560,BBB,2014B,11,62.81818181818182,0.8181818181818182,1,58.13
617564,FFF,2014B,1,43.0,-196.0,0,
617576,BBB,2014B,10,76.0,2.1,0,73.38383838383838
617578,GGG,2014B,9,85.44444444444444,-40.888888888888886,0,
617580,FFF,2014J,12,83.16666666666667,-59.666666666666664,0,85.5
617611,GGG,2014B,4,68.5,-53.25,1,
617619,DDD,2014B,3,76.66666666666667,-3.6666666666666665,0,78.375
617678,FFF,2014B,12,80.58333333333333,-67.5,0,76.75
617699,DDD,2014B,7,75.71428571428571,-2.142857142857143,0,80.5125
617700,GGG,2014B,9,90.44444444444444,-45.111111111111114,0,
617714,BBB,2014B,6,44.666666666666664,-0.6666666666666666,0,46.98360655737705
617717,BBB,2014B,6,41.833333333333336,1.0,2,41.4
617734,FFF,2014B,11,69.0909090909091,-4.0,0,62.666666666666664
617740,CCC,2014J,9,88.44444444444444,-0.625,0,75.015
617740,FFF,2014B,12,81.75,-58.333333333333336,0,78.25
617745,GGG,2014B,9,54.22222222222222,-20.22222222222222,2,
617751,FFF,2014B,12,77.83333333333333,-66.41666666666667,0,75.5
617764,BBB,2014B,11,73.45454545454545,1.4545454545454546,0,56.43
617771,DDD,2014B,1,45.0,3.0,0,45.0
617781,CCC,2014B,9,56.333333333333336,3.375,2,55.61
617781,DDD,2014B,6,55.5,1.1666666666666667,0,53.40277777777778
617783,FFF,2014J,7,71.42857142857143,-64.57142857142857,0,62.666666666666664
617792,BBB,2014B,11,84.0909090909091,0.7272727272727273,0,78.94
617801,DDD,2014B,7,77.14285714285714,-0.2857142857142857,0,76.25
617805,FFF,2014B,12,85.75,-63.25,0,83.25
617811,BBB,2014J,1,100.0,-1.0,0,
617813,BBB,2014B,11,64.27272727272727,2.272727272727273,0,60.88
617829,FFF,2014B,12,82.75,-47.416666666666664,0,81.75
617843,BBB,2014B,2,78.5,1.0,0,64.16666666666667
617850,DDD,2014J,7,69.85714285714286,0.0,0,71.275
617868,FFF,2014B,12,89.08333333333333,-70.0,0,88.0
617880,DDD,2014B,7,62.285714285714285,-2.4285714285714284,1,59.35
617886,GGG,2014B,9,71.0,-47.44444444444444,0,
617888,EEE,2014J,4,78.5,-1.0,0,77.96
617889,GGG,2014B,1,56.0,0.0,0,
617897,DDD,2014B,1,64.0,-1.0,0,64.0
617909,GGG,2014B,9,80.11111111111111,-45.666666666666664,0,
617922,FFF,2014J,12,89.5,-63.666666666666664,0,93.0
617942,CCC,2014B,2,55.0,2.0,0,46.666666666666664
617952,DDD,2014J,4,48.25,5.25,1,42.1
617959,BBB,2014B,1,40.0,2.0,0,40.0
617962,GGG,2014J,7,84.57142857142857,-30.571428571428573,0,
617965,FFF,2014B,12,75.75,-57.583333333333336,0,76.25
617976,FFF,2014B,12,83.33333333333333,-45.916666666666664,0,89.5
617993,DDD,2014J,3,60.0,-1.0,0,59.0
617998,FFF,2014B,12,72.5,-59.75,0,78.75
618002,CCC,2014B,1,50.0,2.0,0,50.0
618004,FFF,2014B,12,85.33333333333333,-64.75,0,82.5
618005,FFF,2014B,12,81.58333333333333,-69.08333333333333,0,82.0
618015,FFF,2014B,12,76.5,-81.66666666666667,1,67.75
618033,DDD,2014J,3,52.666666666666664,13.333333333333334,0,52.2
618078,EEE,2014B,4,51.75,5.25,1,50.88
618088,GGG,2014B,9,91.33333333333333,-41.333333333333336,0,
618096,CCC,2014B,5,92.4,2.0,0,94.68
618124,FFF,2014B,6,46.833333333333336,-10.833333333333334,3,36.0
618129,CCC,2014B,9,70.66666666666667,3.625,1,65.685
618131,DDD,2014B,2,52.0,0.0,1,50.55555555555556
618137,BBB,2014B,1,70.0,-1.0,0,70.0
618145,BBB,2014B,11,93.0,-0.09090909090909091,0,89.13
618151,BBB,2014B,10,83.1,2.2,0,73.70731707317073
618171,DDD,2014B,3,73.0,5.666666666666667,0,75.1875
618176,GGG,2014B,9,82.77777777777777,-45.22222222222222,0,
618197,BBB,2014B,3,78.66666666666667,-4.666666666666667,0,68.25
618197,BBB,2014J,5,48.4,-4.0,1,59.55
618205,BBB,2014B,11,88.9090909090909,0.6363636363636364,0,82.46
618216,FFF,2014B,12,70.66666666666667,-15.833333333333334,0,71.0
618244,GGG,2014B,9,75.77777777777777,-19.333333333333332,0,
618252,FFF,2014J,1,68.0,-1.0,0,68.0
618253,GGG,2014J,3,85.0,-47.0,0,
618258,BBB,2014B,10,87.8,0.2,0,80.6951219512195
618265,BBB,2014B,1,85.0,-1.0,0,85.0
618279,CCC,2014B,2,17.0,8.5,2,15.090909090909092
618279,FFF,2014B,1,80.0,-6.0,0,80.0
618280,FFF,2014B,12,90.75,-57.166666666666664,0,88.0
618293,FFF,2014B,12,73.91666666666667,-27.25,1,66.25
618295,DDD,2014B,7,74.28571428571429,-1.7142857142857142,0,69.925
618338,GGG,2014B,9,86.11111111111111,-26.444444444444443,0,
618377,DDD,2014B,7,70.14285714285714,-1.1428571428571428,0,70.3375
618390,FFF,2014B,12,79.66666666666667,3.9166666666666665,0,75.25
618397,FFF,2014B,12,78.5,-41.666666666666664,0,73.5
618399,BBB,2014B,11,76.36363636363636,-0.7272727272727273,1,57.1
618412,FFF,2014B,12,77.66666666666667,-25.0,0,72.25
618513,CCC,2014J,9,61.22222222222222,4.75,1,49.48
618513,FFF,2014B,12,77.33333333333333,-29.25,0,76.0
618519,FFF,2014B,12,78.58333333333333,-49.083333333333336,0,67.25
618571,CCC,2014B,9,65.88888888888889,-0.125,0,55.75
618571,EEE,2014B,4,83.75,-2.5,0,82.52
618579,GGG,2014B,9,70.0,-47.0,0,
618583,EEE,2014B,4,86.0,-1.25,0,85.28
618589,BBB,2014J,5,34.2,2.4,2,43.95
618590,CCC,2014J,3,65.66666666666667,1.6666666666666667,0,69.94444444444444
618590,FFF,2014B,12,78.5,-2.6666666666666665,0,78.25
618606,CCC,2014B,1,60.0,2.0,0,60.0
618606,EEE,2014B,4,56.0,2.5,1,52.64
618619,EEE,2014B,1,87.0,-1.0,0,87.0
618621,GGG,2014B,7,77.42857142857143,-35.285714285714285,0,
618631,BBB,2014B,3,77.0,0.3333333333333333,0,66.125
618632,BBB,2014B,10,89.9,2.1,0,81.15853658536585
618649,CCC,2014J,9,70.66666666666667,1.5,0,63.895
618649,DDD,2014B,7,83.28571428571429,-3.7142857142857144,0,74.075
618662,FFF,2014B,10,83.0,-44.9,0,81.75
618663,FFF,2014J,12,77.33333333333333,-54.166666666666664,0,81.0
618665,CCC,2014B,3,34.333333333333336,1.0,2,30.166666666666668
618665,FFF,2014B,12,65.41666666666667,0.6666666666666666,1,45.5
618667,FFF,2014B,4,66.25,0.0,0,64.0
618670,BBB,2014B,11,86.0909090909091,0.5454545454545454,0,76.62
618673,BBB,2014B,6,65.0,-2.5,0,54.75
618675,DDD,2014B,5,54.8,4.0,1,51.46875
618679,CCC,2014B,5,73.0,1.2,0,72.97916666666667
618682,DDD,2014B,1,26.0,11.0,1,26.0
618683,CCC,2014J,5,98.8,3.25,0,98.144
618683,DDD,2014B,7,96.28571428571429,-1.5714285714285714,0,97.85
618696,DDD,2014B,3,59.0,5.333333333333333,1,51.0625
618734,BBB,2014J,4,77.5,-1.5,0,65.53846153846153
618737,DDD,2014J,7,91.42857142857143,-4.666666666666667,0,89.65
618744,FFF,2014B,3,98.0,-149.66666666666666,0,94.0
618767,GGG,2014B,9,80.22222222222223,-40.333333333333336,0,
618777,CCC,2014J,9,96.44444444444444,-4.5,0,96.88
618777,EEE,2014B,4,92.0,-6.5,0,91.64
618824,CCC,2014B,9,89.77777777777777,0.125,0,86.785
618824,EEE,2014B,4,85.0,0.75,0,83.44
618845,DDD,2014B,7,77.71428571428571,-4.571428571428571,0,77.8875
618846,GGG,2014B,2,69.5,18.5,0,
618849,CCC,2014J,4,87.25,1.25,0,81.475
618861,CCC,2014B,1,80.0,2.0,0,80.0
618865,CCC,2014J,9,58.44444444444444,1.625,0,51.49
618869,BBB,2014B,11,76.81818181818181,0.5454545454545454,0,68.2
618875,CCC,2014J,9,64.0,1.875,1,52.475
618875,FFF,2014B,12,79.25,-42.583333333333336,0,81.75
618882,BBB,2014B,9,75.77777777777777,1.8888888888888888,0,72.96875
618887,GGG,2014B,9,92.22222222222223,-47.333333333333336,0,
618893,GGG,2014B,9,83.77777777777777,-45.888888888888886,0,
618903,FFF,2014B,1,90.0,6.0,0,90.0
618914,FFF,2014B,12,90.5,-70.5,0,91.0
618937,DDD,2014B,7,88.0,-2.7142857142857144,0,80.675
618940,DDD,2014B,7,86.0,-3.5714285714285716,0,90.875
618942,FFF,2014B,1,72.0,-2.0,0,72.0
618951,BBB,2014B,11,83.54545454545455,-1.7272727272727273,0,73.94
618960,BBB,2014J,2,79.0,-1.0,0,58.0
618965,BBB,2014B,1,65.0,0.0,0,65.0
618968,DDD,2014B,1,56.0,8.0,0,56.0
618981,BBB,2014B,10,60.6,2.5,1,57.170731707317074
618982,CCC,2014J,1,46.0,9.0,0,46.0
618982,EEE,2014B,4,72.0,-0.75,0,70.32
618983,BBB,2014J,3,87.0,0.0,0,77.33333333333333
618989,DDD,2014J,6,78.16666666666667,-1.6,0,67.57142857142857
618994,BBB,2014J,5,65.6,-1.0,1,80.05
619001,FFF,2014B,5,80.8,-60.4,0,76.5
619006,CCC,2014B,2,3.0,5.0,2,4.909090909090909
619006,EEE,2014B,1,72.0,7.0,0,72.0
619013,GGG,2014B,8,75.625,-27.875,0,
619014,CCC,2014B,8,74.125,0.8571428571428571,1,65.73033707865169
619014,EEE,2014B,3,85.0,-0.3333333333333333,0,83.83333333333333
619052,BBB,2014J,1,1.0,-3.0,1,
619054,BBB,2014B,1,52.0,0.0,0,52.0
619055,DDD,2014J,2,47.5,0.0,0,50.0
619082,BBB,2013J,10,67.5,1.9,1,57.97560975609756
619112,FFF,2014B,1,90.0,0.0,0,90.0
619118,FFF,2014B,1,70.0,0.0,0,70.0
619161,BBB,2014B,6,70.66666666666667,1.3333333333333333,1,59.75
619168,EEE,2014J,4,76.5,2.5,0,73.8
619196,BBB,2014B,10,90.5,0.2,0,81.84146341463415
619204,FFF,2014J,12,63.333333333333336,-19.25,0,64.5
619207,BBB,2014B,1,77.0,-1.0,0,77.0
619212,GGG,2014B,7,76.0,-38.142857142857146,0,
619288,BBB,2014B,11,66.27272727272727,0.2727272727272727,0,65.62
619292,EEE,2014B,4,96.25,-1.25,0,95.8
619292,FFF,2014J,12,94.25,-67.25,0,95.5
619297,DDD,2014B,7,72.14285714285714,-2.2857142857142856,0,73.2
619303,CCC,2014B,9,83.22222222222223,-2.75,0,86.11
619311,BBB,2014B,4,74.0,3.25,0,70.0
619321,FFF,2014J,12,74.83333333333333,-19.416666666666668,0,84.0
619330,BBB,2014B,3,80.33333333333333,-1.6666666666666667,0,71.45833333333333
619341,FFF,2014B,12,79.5,-8.75,0,70.75
619359,CCC,2014J,9,64.0,0.875,1,46.495
619359,DDD,2014B,7,71.57142857142857,-5.714285714285714,0,74.1625
619363,GGG,2014B,9,85.88888888888889,-48.55555555555556,0,
619369,EEE,2014B,1,93.0,0.0,0,93.0
619380,CCC,2014J,9,66.88888888888889,1.875,0,66.98
619380,EEE,2014B,4,86.5,-3.5,0,85.84
619382,DDD,2014B,1,56.0,3.0,0,56.0
619403,DDD,2014B,7,68.85714285714286,-2.5714285714285716,1,65.425
619410,FFF,2014B,12,71.25,-13.666666666666666,0,67.75
619447,CCC,2014B,5,99.6,2.0,0,98.4
619461,FFF,2014B,12,92.08333333333333,-80.75,0,92.0
619471,BBB,2014B,11,78.63636363636364,0.9090909090909091,0,80.42
619472,CCC,2014J,1,22.0,3.0,1,22.0
619478,GGG,2014B,7,47.857142857142854,-2.857142857142857,3,
619481,GGG,2014B,9,83.11111111111111,-48.0,0,
619483,GGG,2014B,9,97.33333333333333,0.3333333333333333,0,
619502,FFF,2014J,12,76.83333333333333,-5.833333333333333,0,72.75
619503,CCC,2014J,3,91.33333333333333,1.3333333333333333,0,92.05555555555556
619503,EEE,2014B,4,73.0,-0.5,0,71.44
619508,BBB,2014B,5,87.0,1.6,0,72.77777777777777
619520,GGG,2014B,3,62.666666666666664,-4.333333333333333,0,
619851,DDD,2014B,1,42.0,1.0,0,42.0
619870,CCC,2014B,5,96.6,2.0,0,98.912
619907,DDD,2014J,7,67.85714285714286,-3.8333333333333335,0,57.4
619910,DDD,2014J,7,79.42857142857143,-0.5,0,62.875
619921,FFF,2014B,6,79.0,-96.33333333333333,0,81.5
619926,GGG,2014B,9,66.55555555555556,-26.22222222222222,1,
619927,CCC,2014J,9,88.11111111111111,-2.625,0,77.135
619927,EEE,2014B,4,96.75,-5.25,0,96.36
619928,CCC,2014J,9,90.88888888888889,-2.375,0,88.485
619928,EEE,2014B,4,97.5,-5.25,0,97.2
619935,BBB,2014J,5,67.0,0.4,0,58.25
619941,BBB,2013J,11,79.54545454545455,0.6363636363636364,0,75.05
619945,GGG,2014B,3,72.66666666666667,-31.666666666666668,0,
619952,GGG,2014B,9,86.66666666666667,-42.0,0,
619964,DDD,2014B,2,65.0,13.5,0,64.0
619974,FFF,2014B,4,77.25,-85.25,0,85.0
620000,BBB,2014J,5,83.4,-7.4,0,76.15
620004,FFF,2014B,2,67.0,-0.5,0,67.0
620018,BBB,2014B,3,85.66666666666667,-0.6666666666666666,0,80.20833333333333
620060,DDD,2014B,3,74.33333333333333,2.6666666666666665,0,75.6875
620072,BBB,2014B,11,91.63636363636364,0.0,0,85.0
620073,BBB,2014B,11,72.18181818181819,-0.5454545454545454,0,67.14
620081,FFF,2014B,12,83.83333333333333,-18.416666666666668,0,83.5
620092,BBB,2014B,11,87.63636363636364,1.3636363636363635,0,87.67
620094,FFF,2014J,12,96.16666666666667,-73.83333333333333,0,94.25
620102,DDD,2014B,3,75.33333333333333,-1.6666666666666667,0,75.8125
620112,FFF,2014B,2,74.0,10.0,0,74.0
620115,BBB,2014J,1,80.0,-1.0,0,
620126,BBB,2014B,4,81.75,0.5,0,68.24
620128,BBB,2014B,11,76.0,0.5454545454545454,1,68.68
620129,BBB,2014B,10,71.6,0.0,0,71.85858585858585
620148,CCC,2014B,2,55.0,2.0,0,57.77777777777778
620159,CCC,2014J,2,50.0,3.5,0,53.81818181818182
620159,DDD,2014B,5,73.8,-1.0,1,81.640625
620179,GGG,2014B,9,78.44444444444444,-37.22222222222222,0,
620190,GGG,2014B,8,76.25,-45.0,0,
620197,GGG,2014B,8,76.375,-33.375,1,
620200,FFF,2014B,12,84.5,-10.416666666666666,0,93.25
620215,CCC,2014B,1,0.0,2.0,1,0.0
620215,EEE,2014B,4,71.25,4.0,0,70.08
620218,GGG,2014B,1,71.0,-2.0,0,
620220,BBB,2014B,1,40.0,0.0,0,40.0
620231,CCC,2014J,9,66.66666666666667,1.875,0,53.845
620231,DDD,2014B,7,54.42857142857143,2.5714285714285716,1,55.35
620239,GGG,2014J,8,73.125,-23.125,1,
620243,CCC,2014J,6,64.16666666666667,1.6,1,45.20945945945946
620243,DDD,2014B,6,70.5,-0.8333333333333334,0,65.72222222222223
620257,BBB,2014B,9,77.77777777777777,0.4444444444444444,0,72.1604938271605
620266,CCC,2014B,2,18.0,0.5,2,29.454545454545453
620269,FFF,2014J,12,76.66666666666667,-57.333333333333336,0,85.75
620277,FFF,2014B,5,81.4,-8.2,0,80.5
620283,BBB,2014B,3,53.0,-0.3333333333333333,1,40.916666666666664
620304,BBB,2014B,1,55.0,0.0,0,55.0
620317,GGG,2014B,9,79.55555555555556,-19.22222222222222,0,
620320,FFF,2014B,3,65.66666666666667,-133.0,0,60.0
620337,DDD,2014B,7,59.142857142857146,-1.2857142857142858,1,47.625
620343,EEE,2014J,4,86.75,-1.0,0,86.0
620349,FFF,2014J,6,86.5,-64.33333333333333,0,82.0
620354,BBB,2014B,11,91.72727272727273,0.6363636363636364,0,86.74
620368,CCC,2014B,9,95.11111111111111,-0.25,0,92.43
620369,CCC,2014B,8,68.375,0.5,0,68.26
620369,EEE,2014B,4,84.5,-0.75,0,83.48
620399,FFF,2014B,1,84.0,0.0,0,84.0
620408,BBB,2014B,9,84.22222222222223,3.111111111111111,1,74.58163265306122
620409,BBB,2014B,8,57.5,4.0,1,50.12698412698413
620414,EEE,2014B,4,65.0,-6.75,0,65.72
620423,FFF,2014B,3,54.333333333333336,-68.66666666666667,0,57.0
620427,BBB,2014B,11,87.18181818181819,0.2727272727272727,0,83.24
620431,FFF,2014J,12,78.41666666666667,-53.083333333333336,0,76.75
620437,DDD,2014B,7,46.714285714285715,-2.142857142857143,2,34.875
620460,GGG,2014B,9,90.0,-48.888888888888886,0,
620473,FFF,2014B,12,81.75,-56.916666666666664,0,83.0
620484,CCC,2014J,5,47.0,3.25,2,38.472
620485,CCC,2014B,2,62.0,2.0,0,63.111111111111114
620490,GGG,2014B,9,62.77777777777778,-11.444444444444445,0,
620498,FFF,2014B,1,22.0,0.0,1,22.0
620507,BBB,2014B,11,52.09090909090909,-1.7272727272727273,5,36.09
620519,EEE,2014J,4,95.0,3.0,0,94.76
620522,GGG,2014B,7,66.71428571428571,-34.714285714285715,0,
620536,EEE,2014J,2,92.0,-0.5,0,90.9090909090909
620552,GGG,2014B,2,65.5,1.0,0,
620561,GGG,2014B,8,87.125,-48.625,0,
620564,GGG,2014B,9,59.666666666666664,-23.666666666666668,1,
620573,BBB,2014B,11,78.45454545454545,0.9090909090909091,0,73.41
620590,GGG,2014B,9,89.88888888888889,-43.333333333333336,0,
620608,DDD,2014B,5,62.6,-0.8,1,40.8125
620629,GGG,2014B,6,67.5,-48.166666666666664,1,
620630,DDD,2014B,7,87.57142857142857,-15.0,0,86.8625
620646,CCC,2014B,6,73.66666666666667,0.8,1,47.479729729729726
620646,EEE,2014B,3,80.33333333333333,-1.3333333333333333,0,78.72222222222223
620652,CCC,2014J,5,88.6,3.25,0,93.096
620655,BBB,2014J,1,1.0,-4.0,1,
620658,DDD,2014B,5,73.2,-0.6,0,67.90625
620694,BBB,2014B,10,66.4,-0.4,0,64.17073170731707
620698,BBB,2014J,5,62.0,-2.4,1,75.95
620716,CCC,2014J,9,87.88888888888889,1.875,0,75.545
620716,EEE,2014B,4,90.75,-1.0,0,90.36
620726,GGG,2014B,9,79.0,-51.666666666666664,0,
620728,GGG,2014B,1,55.0,-1.0,0,
620734,DDD,2014B,7,89.71428571428571,-0.5714285714285714,0,91.1125
620740,FFF,2014J,12,60.916666666666664,-18.5,0,59.5
620750,FFF,2014J,2,81.0,-3.5,0,81.0
620782,CCC,2014J,1,33.0,3.0,1,33.0
620782,EEE,2014J,4,81.0,0.0,0,80.88
620801,FFF,2014B,12,78.0,-29.083333333333332,0,84.75
620808,GGG,2014B,9,90.44444444444444,-50.111111111111114,0,
620810,FFF,2014J,12,90.25,-4.416666666666667,0,92.25
620819,CCC,2014J,1,56.0,3.0,0,56.0
620819,FFF,2014B,12,84.5,-34.833333333333336,0,89.0
620820,DDD,2014B,7,93.28571428571429,-8.428571428571429,0,94.625
620826,GGG,2014J,2,72.5,-79.0,0,
620876,CCC,2014B,3,68.0,1.0,0,65.88888888888889
620876,EEE,2014B,3,63.0,-2.0,0,61.166666666666664
620889,BBB,2014B,11,80.0,1.8181818181818181,0,76.6
620892,DDD,2014B,3,45.333333333333336,2.3333333333333335,1,42.0
620897,CCC,2014B,4,92.75,1.5,0,95.6923076923077
620897,CCC,2014J,4,92.75,2.25,0,90.8076923076923
620915,GGG,2014B,6,90.66666666666667,-44.166666666666664,0,
620916,EEE,2014B,4,64.0,0.0,0,62.8
620918,CCC,2014B,1,20.0,2.0,1,20.0
620922,BBB,2014B,10,80.5,1.2,0,84.76829268292683
620923,BBB,2014B,10,83.3,1.0,0,71.45121951219512
620925,DDD,2014B,1,57.0,-1.0,0,57.0
620933,FFF,2014B,1,30.0,0.0,1,30.0
620946,GGG,2014B,9,87.44444444444444,-43.55555555555556,0,
620951,DDD,2014B,1,71.0,1.0,0,71.0
620974,CCC,2014B,5,58.2,4.0,1,47.645833333333336
620974,DDD,2014B,4,44.75,6.5,1,43.041666666666664
620977,CCC,2014B,3,50.0,1.3333333333333333,1,56.44444444444444
620977,EEE,2014B,2,88.5,0.0,0,86.18181818181819
620980,BBB,2014B,11,74.45454545454545,-0.6363636363636364,0,67.31
620982,GGG,2014B,9,87.22222222222223,-33.111111111111114,0,
621004,DDD,2014B,6,60.666666666666664,-0.3333333333333333,1,57.861111111111114
621010,DDD,2014B,7,73.42857142857143,-6.857142857142857,0,59.875
621017,GGG,2014B,1,60.0,-2.0,0,
621300,CCC,2014J,9,64.88888888888889,2.375,0,58.62
621300,DDD,2014B,7,73.85714285714286,-1.5714285714285714,0,77.375
621301,BBB,2014B,10,84.2,1.1,0,70.07317073170732
621303,BBB,2014B,6,46.333333333333336,1.8333333333333333,2,39.20454545454545
621319,GGG,2014B,7,72.42857142857143,-45.42857142857143,0,
621322,BBB,2014B,11,68.45454545454545,1.8181818181818181,0,53.46
621323,BBB,2014B,3,85.33333333333333,-0.3333333333333333,0,80.54166666666667
621331,GGG,2014B,3,62.666666666666664,-50.333333333333336,1,
621342,GGG,2014B,8,64.0,-25.75,0,
621345,FFF,2014B,12,66.0,-33.75,0,63.0
621352,DDD,2014B,2,69.5,0.0,0,69.0
621369,BBB,2014B,10,81.7,-0.5,0,75.4390243902439
621370,FFF,2014B,3,61.0,1.0,0,57.0
621380,CCC,2014J,1,100.0,3.0,0,100.0
621380,EEE,2014J,4,82.25,-0.5,0,83.24
621394,BBB,2014B,11,80.0909090909091,1.0909090909090908,0,68.27
621414,CCC,2014J,2,15.5,1.0,2,18.363636363636363
621414,EEE,2014B,4,58.75,-2.5,1,55.96
621433,FFF,2014B,10,66.4,6.1,0,56.5
621436,FFF,2014B,12,77.16666666666667,-3.5833333333333335,0,79.0
621441,FFF,2014B,12,72.5,-57.416666666666664,0,70.5
621442,CCC,2014J,8,46.375,5.0,1,41.61658031088083
621442,DDD,2014B,7,66.57142857142857,4.0,0,71.7625
621457,DDD,2014B,7,73.14285714285714,-10.285714285714286,0,80.0
621459,GGG,2014B,2,62.5,-4.5,0,
621464,FFF,2014B,2,63.0,2.0,0,63.0
621473,GGG,2014B,9,81.66666666666667,-39.888888888888886,0,
621475,FFF,2014B,12,75.91666666666667,-41.5,0,69.75
621478,GGG,2014B,1,70.0,41.0,0,
621485,GGG,2014J,9,84.44444444444444,-40.111111111111114,0,
621487,BBB,2014J,5,73.2,-4.8,0,65.8
621508,BBB,2014B,8,65.125,0.25,0,57.45
621531,FFF,2014B,11,85.27272727272727,-5.545454545454546,0,85.14285714285714
621580,FFF,2014B,11,60.63636363636363,-87.81818181818181,0,56.666666666666664
621605,CCC,2014J,5,83.2,3.25,0,62.784
621615,DDD,2014B,7,75.28571428571429,-2.4285714285714284,1,76.4125
621655,CCC,2014B,1,40.0,2.0,0,40.0
621655,EEE,2014B,4,72.25,-1.5,0,71.92
621656,CCC,2014B,9,75.44444444444444,0.75,0,73.12
621659,DDD,2014B,5,42.2,0.8,1,39.0625
621659,DDD,2014J,5,66.2,2.0,1,57.666666666666664
621690,FFF,2014B,2,84.0,-102.0,0,84.0
621693,GGG,2014B,1,45.0,-37.0,0,
621696,CCC,2014J,9,71.44444444444444,1.25,0,62.935
621696,FFF,2014B,12,76.33333333333333,-65.66666666666667,0,72.25
621699,DDD,2014B,7,66.42857142857143,-1.4285714285714286,1,71.0625
621716,GGG,2014B,8,74.75,-47.25,1,
621722,FFF,2014B,12,80.66666666666667,-56.0,0,86.5
621755,GGG,2014B,9,83.33333333333333,-32.666666666666664,0,
621807,CCC,2014B,1,20.0,2.0,1,20.0
621826,BBB,2014J,5,62.6,2.8,1,77.15
621862,BBB,2014B,9,83.33333333333333,1.4444444444444444,0,72.95061728395062
621881,FFF,2014B,12,72.25,-14.0,0,81.5
621883,DDD,2014B,7,82.42857142857143,-8.571428571428571,0,82.6375
621884,CCC,2014J,9,92.44444444444444,-3.75,0,90.0
621888,GGG,2014B,1,61.0,-1.0,0,
621894,BBB,2014B,10,73.2,2.3,0,61.01010101010101
621905,BBB,2014B,9,78.55555555555556,2.6666666666666665,0,71.12345679012346
621906,EEE,2014B,4,69.25,0.25,0,67.0
621908,DDD,2014B,7,46.57142857142857,-1.7142857142857142,3,41.1
621923,GGG,2014B,9,81.55555555555556,-41.111111111111114,0,
621937,BBB,2014B,1,62.0,-1.0,0,62.0
621952,FFF,2014B,12,75.16666666666667,-34.083333333333336,0,77.0
621971,FFF,2014B,12,75.0,-53.416666666666664,0,77.0
621998,FFF,2014B,12,79.58333333333333,-54.666666666666664,0,79.5
622007,BBB,2014J,5,80.2,3.2,0,74.3
622015,CCC,2014J,1,56.0,3.0,0,56.0
622015,EEE,2014B,3,84.33333333333333,-1.3333333333333333,0,82.72222222222223
622027,CCC,2014J,7,51.42857142857143,1.4285714285714286,3,39.92307692307692
622037,EEE,2014B,4,76.75,-2.5,0,75.76
622074,GGG,2014B,9,86.22222222222223,-45.77777777777778,0,
622086,DDD,2014B,7,49.0,0.7142857142857143,3,42.375
622096,CCC,2014J,3,74.33333333333333,1.3333333333333333,1,88.44444444444444
