code_module,code_presentation,week_number,final_result,active_students,total_clicks,avg_clicks_per_student
GGG,2013J,15,Withdrawn,11,341,3.515463917525773
GGG,2013J,16,Distinction,104,3634,3.608738828202582
GGG,2013J,16,Fail,69,1870,3.169491525423729
GGG,2013J,16,Pass,269,6379,3.154797230464886
GGG,2013J,16,Withdrawn,9,114,2.28
GGG,2013J,17,Distinction,102,3085,3.2576557550158394
GGG,2013J,17,Fail,69,1244,2.7280701754385963
GGG,2013J,17,Pass,270,6221,3.055500982318271
GGG,2013J,17,Withdrawn,8,214,3.754385964912281
GGG,2013J,18,Distinction,115,4864,3.7501927525057828
GGG,2013J,18,Fail,87,2026,3.2520064205457464
GGG,2013J,18,Pass,325,9216,3.2902534808996786
GGG,2013J,18,Withdrawn,11,296,3.441860465116279
GGG,2013J,19,Distinction,100,5516,4.144252441773103
GGG,2013J,19,Fail,73,2214,3.647446457990115
GGG,2013J,19,Pass,303,13024,3.957459738681252
GGG,2013J,19,Withdrawn,8,276,2.967741935483871
GGG,2013J,20,Distinction,112,6245,4.457530335474661
GGG,2013J,20,Fail,53,1528,3.782178217821782
GGG,2013J,20,Pass,308,12227,3.9302475088396016
GGG,2013J,20,Withdrawn,9,266,3.0930232558139537
GGG,2013J,21,Distinction,103,5157,4.038371182458888
GGG,2013J,21,Fail,51,1717,3.4
GGG,2013J,21,Pass,303,11166,3.6949040370615487
GGG,2013J,21,Withdrawn,4,126,3.8181818181818183
GGG,2013J,22,Distinction,106,6640,4.168236032642812
GGG,2013J,22,Fail,61,2640,4.826325411334552
GGG,2013J,22,Pass,307,16375,4.183699540112417
GGG,2013J,22,Withdrawn,5,62,2.8181818181818183
GGG,2013J,23,Distinction,100,5100,3.9443155452436196
GGG,2013J,23,Fail,50,1777,3.539840637450199
GGG,2013J,23,Pass,299,13570,3.8915973616289072
GGG,2013J,23,Withdrawn,5,166,3.1923076923076925
GGG,2013J,24,Distinction,109,5653,4.581037277147487
GGG,2013J,24,Fail,48,1920,3.7065637065637067
GGG,2013J,24,Pass,318,9719,3.6251398731816487
GGG,2013J,24,Withdrawn,7,103,3.3225806451612905
GGG,2013J,25,Distinction,119,4639,3.661404893449092
GGG,2013J,25,Fail,63,1723,3.523517382413088
GGG,2013J,25,Pass,350,11297,3.6858075040783036
GGG,2013J,25,Withdrawn,4,76,4.75
GGG,2013J,26,Distinction,104,3814,3.2710120068610635
GGG,2013J,26,Fail,40,1048,3.0733137829912023
GGG,2013J,26,Pass,308,8917,3.257946656923639
GGG,2013J,26,Withdrawn,4,90,2.4324324324324325
GGG,2013J,27,Distinction,98,4639,3.85619285120532
GGG,2013J,27,Fail,40,1173,3.5545454545454547
GGG,2013J,27,Pass,271,9762,3.3511843460350152
GGG,2013J,27,Withdrawn,4,56,2.8
GGG,2013J,28,Distinction,92,4568,3.549339549339549
GGG,2013J,28,Fail,31,1073,3.3955696202531644
GGG,2013J,28,Pass,274,11241,3.7545090180360723
GGG,2013J,28,Withdrawn,5,122,3.696969696969697
GGG,2013J,29,Distinction,103,6092,3.8777848504137493
GGG,2013J,29,Fail,36,1552,3.94910941475827
GGG,2013J,29,Pass,295,14692,3.8430551922573897
GGG,2013J,29,Withdrawn,5,160,3.7209302325581395
GGG,2013J,30,Distinction,109,6460,3.87987987987988
GGG,2013J,30,Fail,38,1617,3.5538461538461537
GGG,2013J,30,Pass,313,15871,3.648505747126437
GGG,2013J,30,Withdrawn,3,56,3.7333333333333334
GGG,2013J,31,Distinction,106,5784,3.8253968253968256
GGG,2013J,31,Fail,24,946,3.4907749077490773
GGG,2013J,31,Pass,308,14292,3.5349987632945834
GGG,2013J,31,Withdrawn,1,30,3.3333333333333335
GGG,2013J,32,Distinction,114,5733,3.6702944942381563
GGG,2013J,32,Fail,35,1637,3.3545081967213113
GGG,2013J,32,Pass,336,14933,3.497189695550351
GGG,2013J,32,Withdrawn,1,120,3.1578947368421053
GGG,2013J,33,Distinction,114,5368,3.839771101573677
GGG,2013J,33,Fail,59,3869,3.4178445229681977
GGG,2013J,33,Pass,353,19208,3.678988699482858
GGG,2013J,33,Withdrawn,3,21,2.1
GGG,2013J,34,Distinction,50,504,2.3886255924170614
GGG,2013J,34,Fail,14,99,2.25
GGG,2013J,34,Pass,102,780,2.2674418604651163
GGG,2013J,35,Distinction,38,298,2.292307692307692
GGG,2013J,35,Fail,7,21,1.6153846153846154
GGG,2013J,35,Pass,92,361,1.7355769230769231
GGG,2013J,35,Withdrawn,1,11,2.75
GGG,2013J,36,Distinction,31,112,1.5555555555555556
GGG,2013J,36,Fail,8,27,2.076923076923077
GGG,2013J,36,Pass,67,280,1.9047619047619047
GGG,2013J,37,Distinction,31,126,1.6578947368421053
GGG,2013J,37,Fail,6,53,2.9444444444444446
GGG,2013J,37,Pass,81,237,1.490566037735849
GGG,2013J,38,Distinction,8,20,1.5384615384615385
GGG,2013J,38,Fail,2,8,2.0
GGG,2013J,38,Pass,22,51,1.6451612903225807
GGG,2014B,0,Distinction,75,3397,2.925925925925926
GGG,2014B,0,Fail,126,4454,3.097357440890125
GGG,2014B,0,Pass,225,9068,3.130134622022782
GGG,2014B,0,Withdrawn,33,812,2.3068181818181817
GGG,2014B,1,Distinction,94,3256,3.246261216350947
GGG,2014B,1,Fail,126,3637,2.988496302382909
GGG,2014B,1,Pass,258,8717,3.2429315476190474
GGG,2014B,1,Withdrawn,42,1061,2.713554987212276
GGG,2014B,2,Distinction,88,1993,2.8759018759018757
GGG,2014B,2,Fail,132,2471,2.7153846153846155
GGG,2014B,2,Pass,241,6695,3.0626715462031107
GGG,2014B,2,Withdrawn,31,583,2.6621004566210047
GGG,2014B,3,Distinction,72,1993,3.57168458781362
GGG,2014B,3,Fail,88,1434,3.17960088691796
GGG,2014B,3,Pass,198,4971,3.2920529801324503
GGG,2014B,3,Withdrawn,29,467,2.847560975609756
GGG,2014B,4,Distinction,76,1482,2.8336520076481837
GGG,2014B,4,Fail,81,1487,2.8056603773584907
GGG,2014B,4,Pass,204,3687,2.9757869249394675
GGG,2014B,4,Withdrawn,18,236,2.29126213592233
GGG,2014B,5,Distinction,74,1562,3.1115537848605577
GGG,2014B,5,Fail,83,1742,3.7222222222222223
GGG,2014B,5,Pass,194,4055,3.370739817123857
GGG,2014B,5,Withdrawn,22,274,2.6095238095238096
GGG,2014B,6,Distinction,72,1868,3.957627118644068
GGG,2014B,6,Fail,78,1289,3.455764075067024
GGG,2014B,6,Pass,167,3744,3.706930693069307
GGG,2014B,6,Withdrawn,17,258,2.388888888888889
GGG,2014B,7,Distinction,71,1517,3.471395881006865
GGG,2014B,7,Fail,81,1636,3.60352422907489
GGG,2014B,7,Pass,191,3791,3.490791896869245
GGG,2014B,7,Withdrawn,20,285,2.3949579831932772
GGG,2014B,8,Distinction,78,1945,3.5557586837294335
GGG,2014B,8,Fail,75,1287,3.3255813953488373
GGG,2014B,8,Pass,196,4212,3.65625
GGG,2014B,8,Withdrawn,21,228,2.28
GGG,2014B,9,Distinction,101,2471,3.1003764115432872
GGG,2014B,9,Fail,106,1746,2.8206785137318255
GGG,2014B,9,Pass,238,5699,3.2696500286861734
GGG,2014B,9,Withdrawn,28,520,3.3121019108280256
GGG,2014B,10,Distinction,87,2821,3.3384615384615386
GGG,2014B,10,Fail,88,1520,3.355408388520971
GGG,2014B,10,Pass,212,6054,3.5822485207100594
GGG,2014B,10,Withdrawn,27,468,3.0789473684210527
GGG,2014B,11,Distinction,87,3160,3.6616454229432214
GGG,2014B,11,Fail,75,1440,3.221476510067114
GGG,2014B,11,Pass,222,6373,3.305497925311203
GGG,2014B,11,Withdrawn,24,434,2.7125
GGG,2014B,12,Distinction,83,2782,3.4731585518102372
GGG,2014B,12,Fail,58,1379,3.3389830508474576
GGG,2014B,12,Pass,192,6044,3.6148325358851676
GGG,2014B,12,Withdrawn,19,412,3.21875
GGG,2014B,13,Distinction,92,2581,3.423076923076923
GGG,2014B,13,Fail,47,907,2.843260188087774
GGG,2014B,13,Pass,196,6451,3.3792561550550024
GGG,2014B,13,Withdrawn,19,337,3.2403846153846154
GGG,2014B,14,Distinction,79,2200,3.4055727554179565
GGG,2014B,14,Fail,50,1056,3.180722891566265
GGG,2014B,14,Pass,198,5644,3.139043381535039
GGG,2014B,14,Withdrawn,15,239,2.715909090909091
GGG,2014B,15,Distinction,81,2234,3.0148448043184883
GGG,2014B,15,Fail,64,1216,2.7889908256880735
GGG,2014B,15,Pass,222,5673,3.0681449432125474
GGG,2014B,15,Withdrawn,16,241,2.5913978494623655
GGG,2014B,16,Distinction,81,2098,2.946629213483146
GGG,2014B,16,Fail,44,878,2.841423948220065
GGG,2014B,16,Pass,213,4931,3.0570365778053317
GGG,2014B,16,Withdrawn,9,123,2.7954545454545454
GGG,2014B,17,Distinction,90,3087,3.56878612716763
GGG,2014B,17,Fail,69,1360,3.022222222222222
GGG,2014B,17,Pass,257,8138,3.4265263157894736
GGG,2014B,17,Withdrawn,12,251,2.7282608695652173
GGG,2014B,18,Distinction,99,5145,4.086576648133439
GGG,2014B,18,Fail,47,1244,3.6480938416422286
GGG,2014B,18,Pass,229,10436,3.8339456282145483
GGG,2014B,18,Withdrawn,12,324,3.207920792079208
GGG,2014B,19,Distinction,88,3931,3.809108527131783
GGG,2014B,19,Fail,42,1358,3.518134715025907
GGG,2014B,19,Pass,216,10080,4.003177124702145
GGG,2014B,19,Withdrawn,13,217,2.782051282051282
GGG,2014B,20,Distinction,86,3966,3.8430232558139537
GGG,2014B,20,Fail,37,844,2.8904109589041096
GGG,2014B,20,Pass,218,9442,3.9572506286672255
GGG,2014B,20,Withdrawn,11,417,4.34375
GGG,2014B,21,Distinction,95,5261,3.9144345238095237
GGG,2014B,21,Fail,45,1454,3.599009900990099
GGG,2014B,21,Pass,228,12204,3.9533527696793005
GGG,2014B,21,Withdrawn,10,374,4.1098901098901095
GGG,2014B,22,Distinction,91,4052,3.8738049713193115
GGG,2014B,22,Fail,39,1058,3.245398773006135
GGG,2014B,22,Pass,210,8923,4.035730438715514
GGG,2014B,22,Withdrawn,11,338,2.9649122807017543
GGG,2014B,23,Distinction,94,3173,3.4265658747300214
GGG,2014B,23,Fail,46,1816,3.9478260869565216
GGG,2014B,23,Pass,230,9034,3.8755898755898754
GGG,2014B,23,Withdrawn,9,148,2.642857142857143
GGG,2014B,24,Distinction,110,4056,3.551663747810858
GGG,2014B,24,Fail,49,1214,3.381615598885794
GGG,2014B,24,Pass,279,10712,3.5910157559503855
GGG,2014B,24,Withdrawn,8,87,2.289473684210526
GGG,2014B,25,Distinction,84,3102,3.5944380069524913
GGG,2014B,25,Fail,27,514,3.403973509933775
GGG,2014B,25,Pass,217,7422,3.3222918531781556
GGG,2014B,25,Withdrawn,8,313,3.0096153846153846
GGG,2014B,26,Distinction,83,4069,3.6460573476702507
GGG,2014B,26,Fail,28,796,4.040609137055838
GGG,2014B,26,Pass,220,9532,3.426312005751258
GGG,2014B,26,Withdrawn,4,46,3.066666666666667
GGG,2014B,27,Distinction,84,4041,3.251005631536605
GGG,2014B,27,Fail,27,944,3.91701244813278
GGG,2014B,27,Pass,201,9130,3.6029992107340174
GGG,2014B,27,Withdrawn,4,27,1.4210526315789473
GGG,2014B,28,Distinction,90,4371,3.609413707679604
GGG,2014B,28,Fail,24,1028,3.5205479452054793
GGG,2014B,28,Pass,217,11658,3.755798969072165
GGG,2014B,28,Withdrawn,1,128,4.266666666666667
GGG,2014B,29,Distinction,86,4692,3.671361502347418
GGG,2014B,29,Fail,19,988,3.952
GGG,2014B,29,Pass,193,9069,3.5676632572777343
GGG,2014B,29,Withdrawn,3,32,2.909090909090909
GGG,2014B,30,Distinction,88,3839,3.1493027071369974
GGG,2014B,30,Fail,22,1356,3.5873015873015874
GGG,2014B,30,Pass,228,12457,3.4497369149819996
GGG,2014B,30,Withdrawn,5,77,3.2083333333333335
GGG,2014B,31,Distinction,97,4981,3.451836451836452
GGG,2014B,31,Fail,28,1012,3.1625
GGG,2014B,31,Pass,264,13220,3.5633423180592994
GGG,2014B,31,Withdrawn,1,27,3.0
GGG,2014B,32,Distinction,91,3615,4.16955017301038
GGG,2014B,32,Fail,37,2285,3.472644376899696
GGG,2014B,32,Pass,262,12389,3.592055668309655
GGG,2014B,33,Distinction,40,289,1.8176100628930818
GGG,2014B,33,Fail,17,71,2.088235294117647
GGG,2014B,33,Pass,101,711,1.9915966386554622
GGG,2014B,34,Distinction,30,248,2.1379310344827585
GGG,2014B,34,Fail,6,34,2.2666666666666666
GGG,2014B,34,Pass,88,564,1.9381443298969072
GGG,2014B,35,Distinction,17,77,1.54
GGG,2014B,35,Fail,3,6,1.2
GGG,2014B,35,Pass,44,135,1.8493150684931507
GGG,2014J,-1,Distinction,36,1714,3.1107078039927405
GGG,2014J,-1,Fail,23,662,2.865800865800866
GGG,2014J,-1,Pass,78,3353,3.3429710867397806
GGG,2014J,-1,Withdrawn,20,368,2.1271676300578033
GGG,2014J,0,Distinction,84,5419,3.1857730746619635
GGG,2014J,0,Fail,89,5236,3.280701754385965
GGG,2014J,0,Pass,187,8978,2.7684242984890535
GGG,2014J,0,Withdrawn,50,1659,2.572093023255814
GGG,2014J,1,Distinction,93,4802,3.0625
GGG,2014J,1,Fail,88,4117,3.2700555996822875
GGG,2014J,1,Pass,227,11423,3.407816229116945
GGG,2014J,1,Withdrawn,50,1236,2.080808080808081
GGG,2014J,2,Distinction,94,3003,2.657522123893805
GGG,2014J,2,Fail,100,2305,2.5163755458515285
GGG,2014J,2,Pass,230,6876,2.855481727574751
GGG,2014J,2,Withdrawn,49,1085,2.3846153846153846
GGG,2014J,3,Distinction,83,2215,2.737948084054388
GGG,2014J,3,Fail,79,1967,3.0401854714064913
GGG,2014J,3,Pass,186,4859,2.93595166163142
GGG,2014J,3,Withdrawn,44,673,2.5984555984555984
GGG,2014J,4,Distinction,74,1974,3.0652173913043477
GGG,2014J,4,Fail,65,1702,2.7232
GGG,2014J,4,Pass,188,4527,2.9763313609467454
GGG,2014J,4,Withdrawn,43,673,2.62890625
GGG,2014J,5,Distinction,78,1650,2.7684563758389262
GGG,2014J,5,Fail,76,1679,3.253875968992248
GGG,2014J,5,Pass,198,4507,3.171710063335679
GGG,2014J,5,Withdrawn,34,475,2.2836538461538463
GGG,2014J,6,Distinction,83,1821,2.9803600654664484
GGG,2014J,6,Fail,53,1119,3.0741758241758244
GGG,2014J,6,Pass,171,3117,2.7127937336814623
GGG,2014J,6,Withdrawn,29,539,3.0977011494252875
GGG,2014J,7,Distinction,76,1650,2.972972972972973
GGG,2014J,7,Fail,62,1150,2.738095238095238
GGG,2014J,7,Pass,174,3703,2.929588607594937
GGG,2014J,7,Withdrawn,21,444,3.7
GGG,2014J,8,Distinction,68,1241,2.6404255319148935
GGG,2014J,8,Fail,48,1085,3.6166666666666667
GGG,2014J,8,Pass,186,3181,2.758889852558543
GGG,2014J,8,Withdrawn,20,320,3.2653061224489797
GGG,2014J,9,Distinction,87,1657,2.8276450511945392
GGG,2014J,9,Fail,88,1493,3.1970021413276233
GGG,2014J,9,Pass,221,3436,2.526470588235294
GGG,2014J,9,Withdrawn,32,387,2.374233128834356
GGG,2014J,10,Distinction,91,2008,3.2756933115823816
GGG,2014J,10,Fail,52,683,2.3797909407665507
GGG,2014J,10,Pass,192,3798,3.0214797136038185
GGG,2014J,10,Withdrawn,26,225,2.102803738317757
GGG,2014J,11,Distinction,77,3171,4.355769230769231
GGG,2014J,11,Fail,54,1267,3.8393939393939394
GGG,2014J,11,Pass,168,4339,3.5162074554294978
GGG,2014J,11,Withdrawn,19,511,3.65
GGG,2014J,12,Distinction,36,783,3.764423076923077
GGG,2014J,12,Fail,20,407,4.423913043478261
GGG,2014J,12,Pass,76,1277,3.216624685138539
GGG,2014J,12,Withdrawn,8,34,1.8888888888888888
GGG,2014J,13,Distinction,57,1450,3.5108958837772395
GGG,2014J,13,Fail,26,484,3.4326241134751774
GGG,2014J,13,Pass,118,3131,3.657710280373832
GGG,2014J,13,Withdrawn,7,159,3.2448979591836733
GGG,2014J,14,Distinction,87,2457,3.262948207171315
GGG,2014J,14,Fail,46,756,2.7194244604316546
GGG,2014J,14,Pass,189,5539,3.4727272727272727
GGG,2014J,14,Withdrawn,14,179,2.5211267605633805
GGG,2014J,15,Distinction,86,2508,3.265625
GGG,2014J,15,Fail,40,695,2.693798449612403
GGG,2014J,15,Pass,181,4405,3.329554043839758
GGG,2014J,15,Withdrawn,13,132,2.490566037735849
GGG,2014J,16,Distinction,88,2344,2.9190535491905356
GGG,2014J,16,Fail,37,984,3.226229508196721
GGG,2014J,16,Pass,186,3608,2.760520275439939
GGG,2014J,16,Withdrawn,7,161,2.875
GGG,2014J,17,Distinction,81,2453,3.12484076433121
GGG,2014J,17,Fail,40,947,2.8960244648318043
GGG,2014J,17,Pass,183,4607,3.235252808988764
GGG,2014J,17,Withdrawn,6,87,3.625
GGG,2014J,18,Distinction,102,4112,3.3677313677313676
GGG,2014J,18,Fail,49,1411,3.199546485260771
GGG,2014J,18,Pass,234,7431,3.2895086321381144
GGG,2014J,18,Withdrawn,9,331,3.9404761904761907
GGG,2014J,19,Distinction,98,5399,3.9408759124087593
GGG,2014J,19,Fail,41,936,3.183673469387755
GGG,2014J,19,Pass,216,8543,3.646180110968843
GGG,2014J,19,Withdrawn,10,147,4.083333333333333
GGG,2014J,20,Distinction,92,4157,4.0714985308521054
GGG,2014J,20,Fail,43,1059,3.553691275167785
GGG,2014J,20,Pass,199,7924,3.8540856031128405
GGG,2014J,20,Withdrawn,5,154,4.8125
GGG,2014J,21,Distinction,96,3667,3.5293551491819057
GGG,2014J,21,Fail,38,1038,3.295238095238095
GGG,2014J,21,Pass,212,8371,3.6175453759723424
GGG,2014J,21,Withdrawn,6,64,2.909090909090909
GGG,2014J,22,Distinction,89,4960,4.1541038525963145
GGG,2014J,22,Fail,30,1415,4.008498583569405
GGG,2014J,22,Pass,218,9998,3.9315768777035
GGG,2014J,22,Withdrawn,4,52,3.0588235294117645
GGG,2014J,23,Distinction,82,4064,4.043781094527363
GGG,2014J,23,Fail,28,776,3.3448275862068964
GGG,2014J,23,Pass,210,8685,3.8893864755933722
GGG,2014J,23,Withdrawn,3,196,5.9393939393939394
GGG,2014J,24,Distinction,94,3293,3.5484913793103448
GGG,2014J,24,Fail,35,849,3.355731225296443
GGG,2014J,24,Pass,213,6930,3.8585746102449887
GGG,2014J,24,Withdrawn,3,68,6.8
GGG,2014J,25,Distinction,110,3451,3.4134520276953513
GGG,2014J,25,Fail,42,886,2.867313915857605
GGG,2014J,25,Pass,257,8279,3.5933159722222223
GGG,2014J,25,Withdrawn,5,33,2.357142857142857
GGG,2014J,26,Distinction,88,2352,3.0825688073394497
GGG,2014J,26,Fail,36,727,2.83984375
GGG,2014J,26,Pass,188,5035,3.4298365122615806
GGG,2014J,26,Withdrawn,2,45,3.2142857142857144
GGG,2014J,27,Distinction,79,2778,3.3389423076923075
GGG,2014J,27,Fail,30,974,3.717557251908397
GGG,2014J,27,Pass,177,5911,3.5268496420047732
GGG,2014J,28,Distinction,97,5132,3.6552706552706553
GGG,2014J,28,Fail,31,1230,3.6607142857142856
GGG,2014J,28,Pass,203,10566,4.234869739478958
GGG,2014J,29,Distinction,94,5056,4.130718954248366
GGG,2014J,29,Fail,24,947,4.171806167400881
GGG,2014J,29,Pass,198,9458,3.9639564124057
GGG,2014J,29,Withdrawn,1,5,2.5
GGG,2014J,30,Distinction,95,4621,3.8158546655656482
GGG,2014J,30,Fail,21,878,3.7682403433476397
GGG,2014J,30,Pass,201,8264,3.656637168141593
GGG,2014J,30,Withdrawn,1,4,1.3333333333333333
GGG,2014J,31,Distinction,105,4611,3.6335697399527187
GGG,2014J,31,Fail,20,1159,3.6910828025477707
GGG,2014J,31,Pass,208,10236,3.8037904124860646
GGG,2014J,32,Distinction,93,3658,3.736465781409602
GGG,2014J,32,Fail,25,1016,3.5774647887323945
GGG,2014J,32,Pass,233,12419,3.97408
GGG,2014J,33,Distinction,91,4239,3.738095238095238
GGG,2014J,33,Fail,39,2605,3.7214285714285715
GGG,2014J,33,Pass,259,14201,3.837071061875169
GGG,2014J,34,Distinction,26,160,1.839080459770115
GGG,2014J,34,Fail,6,26,2.1666666666666665
GGG,2014J,34,Pass,56,257,1.6688311688311688
GGG,2014J,35,Distinction,27,96,1.476923076923077
GGG,2014J,35,Fail,6,11,1.375
GGG,2014J,35,Pass,48,243,1.7737226277372262
GGG,2014J,36,Distinction,24,94,1.88
GGG,2014J,36,Fail,5,10,1.4285714285714286
GGG,2014J,36,Pass,41,228,2.350515463917526
GGG,2014J,37,Distinction,16,77,1.9743589743589745
GGG,2014J,37,Fail,5,6,1.2
GGG,2014J,37,Pass,43,184,1.7037037037037037
GGG,2014J,38,Distinction,20,79,1.490566037735849
GGG,2014J,38,Fail,8,16,1.6
GGG,2014J,38,Pass,38,156,1.6421052631578947
GGG,2014J,39,Distinction,10,41,2.2777777777777777
GGG,2014J,39,Fail,3,6,2.0
GGG,2014J,39,Pass,19,63,1.3695652173913044
